,question_class,question,questions,image_id,correct_answer,correct_idx,model_answers,microns_per_pixel,domain,subdomain,modality,submodality,normal_or_abnormal
6865,modality_1,A microscopy image obtained through {class}.,"['A microscopy image obtained through light microscopy.', 'A microscopy image obtained through fluorescence microscopy.', 'A microscopy image obtained through electron microscopy.', 'none of the above']",9e3e29fa-f2c4-4dc3-b9f9-bdb16ca1c1c7,A microscopy image obtained through light microscopy.,0,"{'pred': [0], 'probs': [[0.5839396715164185, 0.05344758927822113, 0.30701929330825806, 0.055593449622392654]], 'pred_prompt': ['A microscopy image obtained through light microscopy.']}",none,none,none,none,none,none
6866,submodality_0,A micrograph acquired through {class}.,"['A micrograph acquired through brightfield microscopy.', 'A micrograph acquired through synthetic.', 'A micrograph acquired through polarized light microscopy.', 'A micrograph acquired through differential interference contrast microscopy.', 'A micrograph acquired through darkfield microscopy.', 'none of the above']",9e3e29fa-f2c4-4dc3-b9f9-bdb16ca1c1c7,A micrograph acquired through brightfield microscopy.,0,"{'pred': [5], 'probs': [[0.035795532166957855, 0.006530810613185167, 0.00021245864627417177, 0.07930823415517807, 0.012668072246015072, 0.8654848337173462]], 'pred_prompt': ['none of the above']}",none,none,none,none,none,none
6867,submodality_1,A microscopy image obtained through {class}.,"['A microscopy image obtained through brightfield microscopy.', 'A microscopy image obtained through synthetic.', 'A microscopy image obtained through polarized light microscopy.', 'A microscopy image obtained through differential interference contrast microscopy.', 'A microscopy image obtained through darkfield microscopy.', 'none of the above']",9e3e29fa-f2c4-4dc3-b9f9-bdb16ca1c1c7,A microscopy image obtained through brightfield microscopy.,0,"{'pred': [3], 'probs': [[0.33491581678390503, 0.06184740737080574, 0.000426545855589211, 0.37147608399391174, 0.0322757363319397, 0.1990584135055542]], 'pred_prompt': ['A microscopy image obtained through differential interference contrast microscopy.']}",none,none,none,none,none,none
6868,domain_0,"A micrograph, typically studied in {class}.","['A micrograph, typically studied in pathology.', 'A micrograph, typically studied in ophthalmology.', 'A micrograph, typically studied in dermatology.', 'A micrograph, typically studied in radiology.', 'A micrograph, typically studied in biology.', 'none of the above']",9e3e29fa-f2c4-4dc3-b9f9-bdb16ca1c1c7,"A micrograph, typically studied in pathology.",0,"{'pred': [3], 'probs': [[0.0004109479486942291, 0.00030680582858622074, 5.496074209077051e-07, 0.9967027306556702, 0.0017955632647499442, 0.0007833948475308716]], 'pred_prompt': ['A micrograph, typically studied in radiology.']}",none,none,none,none,none,none
6869,domain_1,A microscopy image frequently studied in {class}.,"['A microscopy image frequently studied in pathology.', 'A microscopy image frequently studied in ophthalmology.', 'A microscopy image frequently studied in dermatology.', 'A microscopy image frequently studied in radiology.', 'A microscopy image frequently studied in biology.', 'none of the above']",9e3e29fa-f2c4-4dc3-b9f9-bdb16ca1c1c7,A microscopy image frequently studied in pathology.,0,"{'pred': [3], 'probs': [[0.013140412047505379, 0.010740183293819427, 0.00019040779443457723, 0.6671817302703857, 0.2631601393222809, 0.045587118715047836]], 'pred_prompt': ['A microscopy image frequently studied in radiology.']}",none,none,none,none,none,none
6870,stain_0,A micrograph stained with {class}.,"['A micrograph stained with synthetic.', 'A micrograph stained with Alcian Blue.', 'A micrograph stained with H&E.', 'A micrograph stained with Masson Trichrome.', 'A micrograph stained with Giemsa.', 'none of the above']",9e3e29fa-f2c4-4dc3-b9f9-bdb16ca1c1c7,A micrograph stained with Giemsa.,4,"{'pred': [4], 'probs': [[0.00042722601210698485, 1.6494655028509442e-06, 0.00029620298300869763, 5.201263206799922e-07, 0.964218258857727, 0.03505618870258331]], 'pred_prompt': ['A micrograph stained with Giemsa.']}",none,none,none,none,none,none
6871,stain_1,A microscopy image stained with {class}.,"['A microscopy image stained with synthetic.', 'A microscopy image stained with Alcian Blue.', 'A microscopy image stained with H&E.', 'A microscopy image stained with Masson Trichrome.', 'A microscopy image stained with Giemsa.', 'none of the above']",9e3e29fa-f2c4-4dc3-b9f9-bdb16ca1c1c7,A microscopy image stained with Giemsa.,4,"{'pred': [4], 'probs': [[0.00015347590669989586, 1.0037104402726982e-05, 0.0069970497861504555, 2.1498563000932336e-06, 0.9808005690574646, 0.012036736123263836]], 'pred_prompt': ['A microscopy image stained with Giemsa.']}",none,none,none,none,none,none
6872,modality_0,A micrograph acquired through {class}.,"['A micrograph acquired through electron microscopy.', 'A micrograph acquired through light microscopy.', 'A micrograph acquired through fluorescence microscopy.', 'none of the above']",8c0889ec-abdc-48f5-9edc-527ae33a434a,A micrograph acquired through light microscopy.,1,"{'pred': [2], 'probs': [[0.21616972982883453, 0.24617156386375427, 0.33348965644836426, 0.20416904985904694]], 'pred_prompt': ['A micrograph acquired through fluorescence microscopy.']}",none,none,none,none,none,none
6873,modality_1,A microscopy image obtained through {class}.,"['A microscopy image obtained through electron microscopy.', 'A microscopy image obtained through light microscopy.', 'A microscopy image obtained through fluorescence microscopy.', 'none of the above']",8c0889ec-abdc-48f5-9edc-527ae33a434a,A microscopy image obtained through light microscopy.,1,"{'pred': [1], 'probs': [[0.42131057381629944, 0.4834395945072174, 0.09326324611902237, 0.001986555755138397]], 'pred_prompt': ['A microscopy image obtained through light microscopy.']}",none,none,none,none,none,none
6874,submodality_0,A micrograph acquired through {class}.,"['A micrograph acquired through differential interference contrast microscopy.', 'A micrograph acquired through phase contrast microscopy.', 'A micrograph acquired through polarized light microscopy.', 'A micrograph acquired through mixed.', 'A micrograph acquired through brightfield microscopy.', 'none of the above']",8c0889ec-abdc-48f5-9edc-527ae33a434a,A micrograph acquired through brightfield microscopy.,4,"{'pred': [1], 'probs': [[0.1880779266357422, 0.384075790643692, 0.0055863033048808575, 0.06826168298721313, 0.09454897791147232, 0.259449303150177]], 'pred_prompt': ['A micrograph acquired through phase contrast microscopy.']}",none,none,none,none,none,none
6875,submodality_1,A microscopy image obtained through {class}.,"['A microscopy image obtained through differential interference contrast microscopy.', 'A microscopy image obtained through phase contrast microscopy.', 'A microscopy image obtained through polarized light microscopy.', 'A microscopy image obtained through mixed.', 'A microscopy image obtained through brightfield microscopy.', 'none of the above']",8c0889ec-abdc-48f5-9edc-527ae33a434a,A microscopy image obtained through brightfield microscopy.,4,"{'pred': [1], 'probs': [[0.301634281873703, 0.49736204743385315, 0.001347614685073495, 0.06873372197151184, 0.1238672137260437, 0.007055113557726145]], 'pred_prompt': ['A microscopy image obtained through phase contrast microscopy.']}",none,none,none,none,none,none
6876,domain_0,"A micrograph, typically studied in {class}.","['A micrograph, typically studied in dermatology.', 'A micrograph, typically studied in pathology.', 'A micrograph, typically studied in radiology.', 'A micrograph, typically studied in cytology.', 'A micrograph, typically studied in biology.', 'none of the above']",8c0889ec-abdc-48f5-9edc-527ae33a434a,"A micrograph, typically studied in pathology.",1,"{'pred': [2], 'probs': [[1.5186318478299654e-06, 0.00019067013636231422, 0.7973398566246033, 0.1979495882987976, 0.004368624184280634, 0.00014969610492698848]], 'pred_prompt': ['A micrograph, typically studied in radiology.']}",none,none,none,none,none,none
6877,domain_1,A microscopy image frequently studied in {class}.,"['A microscopy image frequently studied in dermatology.', 'A microscopy image frequently studied in pathology.', 'A microscopy image frequently studied in radiology.', 'A microscopy image frequently studied in cytology.', 'A microscopy image frequently studied in biology.', 'none of the above']",8c0889ec-abdc-48f5-9edc-527ae33a434a,A microscopy image frequently studied in pathology.,1,"{'pred': [3], 'probs': [[0.0001750607043504715, 0.004269675817340612, 0.19177387654781342, 0.7017553448677063, 0.10155373811721802, 0.0004722601443063468]], 'pred_prompt': ['A microscopy image frequently studied in cytology.']}",none,none,none,none,none,none
6878,stain_0,A micrograph stained with {class}.,"['A micrograph stained with PAS.', 'A micrograph stained with Wright-Giemsa.', 'A micrograph stained with Giemsa.', 'A micrograph stained with Congo Red.', 'A micrograph stained with Ziehl-Neelsen.', 'none of the above']",8c0889ec-abdc-48f5-9edc-527ae33a434a,A micrograph stained with Giemsa.,2,"{'pred': [1], 'probs': [[4.4949285893380875e-07, 0.9935898780822754, 0.006409319117665291, 1.0515992521220596e-09, 3.125951408833316e-08, 3.333092308821506e-07]], 'pred_prompt': ['A micrograph stained with Wright-Giemsa.']}",none,none,none,none,none,none
6879,stain_1,A microscopy image stained with {class}.,"['A microscopy image stained with PAS.', 'A microscopy image stained with Wright-Giemsa.', 'A microscopy image stained with Giemsa.', 'A microscopy image stained with Congo Red.', 'A microscopy image stained with Ziehl-Neelsen.', 'none of the above']",8c0889ec-abdc-48f5-9edc-527ae33a434a,A microscopy image stained with Giemsa.,2,"{'pred': [1], 'probs': [[1.228246674145339e-06, 0.9878724813461304, 0.012126068584620953, 3.460633168916871e-10, 7.29336235849587e-08, 8.281202923399178e-08]], 'pred_prompt': ['A microscopy image stained with Wright-Giemsa.']}",none,none,none,none,none,none
6880,modality_0,A micrograph acquired through {class}.,"['A micrograph acquired through fluorescence microscopy.', 'A micrograph acquired through light microscopy.', 'A micrograph acquired through electron microscopy.', 'none of the above']",3cfe0781-1fc5-4796-825d-5473544474f1,A micrograph acquired through light microscopy.,1,"{'pred': [2], 'probs': [[0.17290948331356049, 0.17663152515888214, 0.607113242149353, 0.043345723301172256]], 'pred_prompt': ['A micrograph acquired through electron microscopy.']}",none,none,none,none,none,none
6881,modality_1,A microscopy image obtained through {class}.,"['A microscopy image obtained through fluorescence microscopy.', 'A microscopy image obtained through light microscopy.', 'A microscopy image obtained through electron microscopy.', 'none of the above']",3cfe0781-1fc5-4796-825d-5473544474f1,A microscopy image obtained through light microscopy.,1,"{'pred': [2], 'probs': [[0.031833477318286896, 0.25922736525535583, 0.7078131437301636, 0.0011260026367381215]], 'pred_prompt': ['A microscopy image obtained through electron microscopy.']}",none,none,none,none,none,none
6882,submodality_0,A micrograph acquired through {class}.,"['A micrograph acquired through synthetic.', 'A micrograph acquired through darkfield microscopy.', 'A micrograph acquired through mixed.', 'A micrograph acquired through phase contrast microscopy.', 'A micrograph acquired through brightfield microscopy.', 'none of the above']",3cfe0781-1fc5-4796-825d-5473544474f1,A micrograph acquired through brightfield microscopy.,4,"{'pred': [3], 'probs': [[0.08814027160406113, 0.10803849250078201, 0.05083412677049637, 0.532974123954773, 0.14826913177967072, 0.07174382358789444]], 'pred_prompt': ['A micrograph acquired through phase contrast microscopy.']}",none,none,none,none,none,none
6883,submodality_1,A microscopy image obtained through {class}.,"['A microscopy image obtained through synthetic.', 'A microscopy image obtained through darkfield microscopy.', 'A microscopy image obtained through mixed.', 'A microscopy image obtained through phase contrast microscopy.', 'A microscopy image obtained through brightfield microscopy.', 'none of the above']",3cfe0781-1fc5-4796-825d-5473544474f1,A microscopy image obtained through brightfield microscopy.,4,"{'pred': [3], 'probs': [[0.024652576074004173, 0.05242685601115227, 0.029216138646006584, 0.5660443305969238, 0.32020536065101624, 0.007454738486558199]], 'pred_prompt': ['A microscopy image obtained through phase contrast microscopy.']}",none,none,none,none,none,none
6884,domain_0,"A micrograph, typically studied in {class}.","['A micrograph, typically studied in pathology.', 'A micrograph, typically studied in biology.', 'A micrograph, typically studied in radiology.', 'A micrograph, typically studied in ophthalmology.', 'A micrograph, typically studied in cytology.', 'none of the above']",3cfe0781-1fc5-4796-825d-5473544474f1,"A micrograph, typically studied in pathology.",0,"{'pred': [2], 'probs': [[0.0007346274214796722, 0.010522997938096523, 0.8948237895965576, 0.00036328774876892567, 0.09350002557039261, 5.5262080422835425e-05]], 'pred_prompt': ['A micrograph, typically studied in radiology.']}",none,none,none,none,none,none
