,question_class,question,questions,image_id,correct_answer,correct_idx,model_answers,microns_per_pixel,domain,subdomain,modality,submodality,normal_or_abnormal
1231,stain_1,A microscopy image stained with {class}.,"['A microscopy image stained with synthetic.', 'A microscopy image stained with Toluidine Blue.', 'A microscopy image stained with Alcian Blue.', 'A microscopy image stained with IHC(HDab).', 'A microscopy image stained with Basic fuchsin.', 'none of the above']",dd6b4220-c0b2-47f4-8d59-ccfa1e921bcd,A microscopy image stained with IHC(HDab).,3,"{'pred': [3], 'probs': [[0.022494738921523094, 0.0007522468804381788, 2.2396963686333038e-05, 0.9763933420181274, 0.00033731100847944617, 1.997582899093686e-08]], 'pred_prompt': ['A microscopy image stained with IHC(HDab).']}",none,none,none,none,none,none
1232,modality_0,A micrograph acquired through {class}.,"['A micrograph acquired through fluorescence microscopy.', 'A micrograph acquired through electron microscopy.', 'A micrograph acquired through light microscopy.', 'none of the above']",a8e70fac-ac06-4817-a049-177591e9d59b,A micrograph acquired through light microscopy.,2,"{'pred': [2], 'probs': [[0.0024187529925256968, 0.0011950082844123244, 0.9963452219963074, 4.1048704588320106e-05]], 'pred_prompt': ['A micrograph acquired through light microscopy.']}",none,none,none,none,none,none
1233,modality_1,A microscopy image obtained through {class}.,"['A microscopy image obtained through fluorescence microscopy.', 'A microscopy image obtained through electron microscopy.', 'A microscopy image obtained through light microscopy.', 'none of the above']",a8e70fac-ac06-4817-a049-177591e9d59b,A microscopy image obtained through light microscopy.,2,"{'pred': [2], 'probs': [[0.0010559945367276669, 0.001404746319167316, 0.9975379705429077, 1.2566301847982686e-06]], 'pred_prompt': ['A microscopy image obtained through light microscopy.']}",none,none,none,none,none,none
1234,submodality_0,A micrograph acquired through {class}.,"['A micrograph acquired through differential interference contrast microscopy.', 'A micrograph acquired through mixed.', 'A micrograph acquired through polarized light microscopy.', 'A micrograph acquired through brightfield microscopy.', 'A micrograph acquired through darkfield microscopy.', 'none of the above']",a8e70fac-ac06-4817-a049-177591e9d59b,A micrograph acquired through brightfield microscopy.,3,"{'pred': [3], 'probs': [[0.01358417421579361, 0.0028753734659403563, 0.014991149306297302, 0.966148316860199, 0.0023882784880697727, 1.2751326721627265e-05]], 'pred_prompt': ['A micrograph acquired through brightfield microscopy.']}",none,none,none,none,none,none
1235,submodality_1,A microscopy image obtained through {class}.,"['A microscopy image obtained through differential interference contrast microscopy.', 'A microscopy image obtained through mixed.', 'A microscopy image obtained through polarized light microscopy.', 'A microscopy image obtained through brightfield microscopy.', 'A microscopy image obtained through darkfield microscopy.', 'none of the above']",a8e70fac-ac06-4817-a049-177591e9d59b,A microscopy image obtained through brightfield microscopy.,3,"{'pred': [3], 'probs': [[0.016172602772712708, 0.0007142405956983566, 0.002752636093646288, 0.974187970161438, 0.006171156652271748, 1.410844220117724e-06]], 'pred_prompt': ['A microscopy image obtained through brightfield microscopy.']}",none,none,none,none,none,none
1236,domain_0,"A micrograph, typically studied in {class}.","['A micrograph, typically studied in dermatology.', 'A micrograph, typically studied in pathology.', 'A micrograph, typically studied in radiology.', 'A micrograph, typically studied in cytology.', 'A micrograph, typically studied in ophthalmology.', 'none of the above']",a8e70fac-ac06-4817-a049-177591e9d59b,"A micrograph, typically studied in pathology.",1,"{'pred': [1], 'probs': [[0.03236372023820877, 0.9315446615219116, 0.03488077595829964, 0.00041554769268259406, 0.0007930975989438593, 2.2599849671678385e-06]], 'pred_prompt': ['A micrograph, typically studied in pathology.']}",none,none,none,none,none,none
1237,domain_1,A microscopy image frequently studied in {class}.,"['A microscopy image frequently studied in dermatology.', 'A microscopy image frequently studied in pathology.', 'A microscopy image frequently studied in radiology.', 'A microscopy image frequently studied in cytology.', 'A microscopy image frequently studied in ophthalmology.', 'none of the above']",a8e70fac-ac06-4817-a049-177591e9d59b,A microscopy image frequently studied in pathology.,1,"{'pred': [2], 'probs': [[0.06157640367746353, 0.30250468850135803, 0.4840829074382782, 0.13121813535690308, 0.020588958635926247, 2.8931281121913344e-05]], 'pred_prompt': ['A microscopy image frequently studied in radiology.']}",none,none,none,none,none,none
1238,stain_0,A micrograph stained with {class}.,"['A micrograph stained with Wright-Giemsa.', 'A micrograph stained with Papanicolaou.', 'A micrograph stained with IHC(Red).', 'A micrograph stained with Toluidine Blue.', 'A micrograph stained with IHC(HDab).', 'none of the above']",a8e70fac-ac06-4817-a049-177591e9d59b,A micrograph stained with IHC(HDab).,4,"{'pred': [4], 'probs': [[5.411406164057553e-06, 0.001879077055491507, 3.920671224477701e-05, 0.00043740440742112696, 0.9976388216018677, 2.2213162420570143e-09]], 'pred_prompt': ['A micrograph stained with IHC(HDab).']}",none,none,none,none,none,none
1239,stain_1,A microscopy image stained with {class}.,"['A microscopy image stained with Wright-Giemsa.', 'A microscopy image stained with Papanicolaou.', 'A microscopy image stained with IHC(Red).', 'A microscopy image stained with Toluidine Blue.', 'A microscopy image stained with IHC(HDab).', 'none of the above']",a8e70fac-ac06-4817-a049-177591e9d59b,A microscopy image stained with IHC(HDab).,4,"{'pred': [4], 'probs': [[5.619190687866649e-06, 0.0012552485568448901, 2.7313617465551943e-05, 0.013088026084005833, 0.985623836517334, 3.52066908959614e-09]], 'pred_prompt': ['A microscopy image stained with IHC(HDab).']}",none,none,none,none,none,none
1240,modality_0,A micrograph acquired through {class}.,"['A micrograph acquired through electron microscopy.', 'A micrograph acquired through light microscopy.', 'A micrograph acquired through fluorescence microscopy.', 'none of the above']",5c4c2dc6-b251-4752-b9cc-2101ba10b16c,A micrograph acquired through light microscopy.,1,"{'pred': [1], 'probs': [[0.007507947273552418, 0.9420059323310852, 0.0504143200814724, 7.179330714279786e-05]], 'pred_prompt': ['A micrograph acquired through light microscopy.']}",none,none,none,none,none,none
1241,modality_1,A microscopy image obtained through {class}.,"['A microscopy image obtained through electron microscopy.', 'A microscopy image obtained through light microscopy.', 'A microscopy image obtained through fluorescence microscopy.', 'none of the above']",5c4c2dc6-b251-4752-b9cc-2101ba10b16c,A microscopy image obtained through light microscopy.,1,"{'pred': [1], 'probs': [[0.0062985350377857685, 0.9761383533477783, 0.01756167784333229, 1.3500724662662833e-06]], 'pred_prompt': ['A microscopy image obtained through light microscopy.']}",none,none,none,none,none,none
1242,submodality_0,A micrograph acquired through {class}.,"['A micrograph acquired through differential interference contrast microscopy.', 'A micrograph acquired through brightfield microscopy.', 'A micrograph acquired through phase contrast microscopy.', 'A micrograph acquired through synthetic.', 'A micrograph acquired through darkfield microscopy.', 'none of the above']",5c4c2dc6-b251-4752-b9cc-2101ba10b16c,A micrograph acquired through brightfield microscopy.,1,"{'pred': [1], 'probs': [[0.046902164816856384, 0.9415396451950073, 0.004183115903288126, 4.493155643103819e-07, 0.007350648753345013, 2.3927277652546763e-05]], 'pred_prompt': ['A micrograph acquired through brightfield microscopy.']}",none,none,none,none,none,none
1243,submodality_1,A microscopy image obtained through {class}.,"['A microscopy image obtained through differential interference contrast microscopy.', 'A microscopy image obtained through brightfield microscopy.', 'A microscopy image obtained through phase contrast microscopy.', 'A microscopy image obtained through synthetic.', 'A microscopy image obtained through darkfield microscopy.', 'none of the above']",5c4c2dc6-b251-4752-b9cc-2101ba10b16c,A microscopy image obtained through brightfield microscopy.,1,"{'pred': [1], 'probs': [[0.07490095496177673, 0.8647269606590271, 0.02494162879884243, 2.5243707568733953e-05, 0.03540203720331192, 3.2137445487023797e-06]], 'pred_prompt': ['A microscopy image obtained through brightfield microscopy.']}",none,none,none,none,none,none
1244,domain_0,"A micrograph, typically studied in {class}.","['A micrograph, typically studied in biology.', 'A micrograph, typically studied in radiology.', 'A micrograph, typically studied in dermatology.', 'A micrograph, typically studied in pathology.', 'A micrograph, typically studied in ophthalmology.', 'none of the above']",5c4c2dc6-b251-4752-b9cc-2101ba10b16c,"A micrograph, typically studied in pathology.",3,"{'pred': [3], 'probs': [[0.005211309529840946, 0.06720786541700363, 0.002958279801532626, 0.9063670039176941, 0.01825539767742157, 4.7090644272884674e-08]], 'pred_prompt': ['A micrograph, typically studied in pathology.']}",none,none,none,none,none,none
1245,domain_1,A microscopy image frequently studied in {class}.,"['A microscopy image frequently studied in biology.', 'A microscopy image frequently studied in radiology.', 'A microscopy image frequently studied in dermatology.', 'A microscopy image frequently studied in pathology.', 'A microscopy image frequently studied in ophthalmology.', 'none of the above']",5c4c2dc6-b251-4752-b9cc-2101ba10b16c,A microscopy image frequently studied in pathology.,3,"{'pred': [1], 'probs': [[0.10230869054794312, 0.5467853546142578, 0.013406242243945599, 0.11605439335107803, 0.22144226729869843, 3.0718667858309345e-06]], 'pred_prompt': ['A microscopy image frequently studied in radiology.']}",none,none,none,none,none,none
1246,stain_0,A micrograph stained with {class}.,"['A micrograph stained with Wright-Giemsa.', 'A micrograph stained with H&E.', 'A micrograph stained with Gram.', 'A micrograph stained with IHC(HDab).', 'A micrograph stained with Ziehl-Neelsen.', 'none of the above']",5c4c2dc6-b251-4752-b9cc-2101ba10b16c,A micrograph stained with IHC(HDab).,3,"{'pred': [3], 'probs': [[2.863841928046895e-06, 0.005103479605168104, 3.0466911994153634e-05, 0.9948588609695435, 4.376209744805237e-06, 1.7183574563262027e-09]], 'pred_prompt': ['A micrograph stained with IHC(HDab).']}",none,none,none,none,none,none
1247,stain_1,A microscopy image stained with {class}.,"['A microscopy image stained with Wright-Giemsa.', 'A microscopy image stained with H&E.', 'A microscopy image stained with Gram.', 'A microscopy image stained with IHC(HDab).', 'A microscopy image stained with Ziehl-Neelsen.', 'none of the above']",5c4c2dc6-b251-4752-b9cc-2101ba10b16c,A microscopy image stained with IHC(HDab).,3,"{'pred': [3], 'probs': [[8.795955181994941e-06, 0.003055319655686617, 0.00011082949640695006, 0.9967813491821289, 4.367041401565075e-05, 3.0749653934236676e-09]], 'pred_prompt': ['A microscopy image stained with IHC(HDab).']}",none,none,none,none,none,none
1248,modality_0,A micrograph acquired through {class}.,"['A micrograph acquired through electron microscopy.', 'A micrograph acquired through light microscopy.', 'A micrograph acquired through fluorescence microscopy.', 'none of the above']",17a73f12-e13d-4cc4-9d71-4ddb363f1190,A micrograph acquired through light microscopy.,1,"{'pred': [1], 'probs': [[0.15046648681163788, 0.7870508432388306, 0.0549054779112339, 0.007577219512313604]], 'pred_prompt': ['A micrograph acquired through light microscopy.']}",none,none,none,none,none,none
1249,modality_1,A microscopy image obtained through {class}.,"['A microscopy image obtained through electron microscopy.', 'A microscopy image obtained through light microscopy.', 'A microscopy image obtained through fluorescence microscopy.', 'none of the above']",17a73f12-e13d-4cc4-9d71-4ddb363f1190,A microscopy image obtained through light microscopy.,1,"{'pred': [1], 'probs': [[0.15386298298835754, 0.804246187210083, 0.04126020520925522, 0.0006306477589532733]], 'pred_prompt': ['A microscopy image obtained through light microscopy.']}",none,none,none,none,none,none
1250,submodality_0,A micrograph acquired through {class}.,"['A micrograph acquired through polarized light microscopy.', 'A micrograph acquired through darkfield microscopy.', 'A micrograph acquired through phase contrast microscopy.', 'A micrograph acquired through differential interference contrast microscopy.', 'A micrograph acquired through brightfield microscopy.', 'none of the above']",17a73f12-e13d-4cc4-9d71-4ddb363f1190,A micrograph acquired through brightfield microscopy.,4,"{'pred': [4], 'probs': [[0.05894387140870094, 0.020139433443546295, 0.03334870561957359, 0.09265852719545364, 0.7706129550933838, 0.02429654821753502]], 'pred_prompt': ['A micrograph acquired through brightfield microscopy.']}",none,none,none,none,none,none
