,question_class,question,questions,image_id,correct_answer,correct_idx,model_answers,microns_per_pixel,domain,subdomain,modality,submodality,normal_or_abnormal
987,submodality_1,A microscopy image obtained through {class}.,"['A microscopy image obtained through brightfield microscopy.', 'A microscopy image obtained through darkfield microscopy.', 'A microscopy image obtained through polarized light microscopy.', 'A microscopy image obtained through synthetic.', 'A microscopy image obtained through differential interference contrast microscopy.', 'none of the above']",358c19ea-bc9f-4d03-807b-53194159206e,A microscopy image obtained through brightfield microscopy.,0,"{'pred': [2], 'probs': [[0.15606380999088287, 0.000692541419994086, 0.7231349349021912, 0.00016128711286000907, 0.11798438429832458, 0.001963092479854822]], 'pred_prompt': ['A microscopy image obtained through polarized light microscopy.']}",2.0,pathology,cardiovascular pathology,light microscopy,brightfield microscopy,none
988,domain_0,"A micrograph, typically studied in {class}.","['A micrograph, typically studied in ophthalmology.', 'A micrograph, typically studied in dermatology.', 'A micrograph, typically studied in radiology.', 'A micrograph, typically studied in pathology.', 'A micrograph, typically studied in biology.', 'none of the above']",358c19ea-bc9f-4d03-807b-53194159206e,"A micrograph, typically studied in pathology.",3,"{'pred': [3], 'probs': [[4.174952664470766e-06, 0.0002516451640985906, 0.08499572426080704, 0.8859561681747437, 0.028783023357391357, 9.18712521524867e-06]], 'pred_prompt': ['A micrograph, typically studied in pathology.']}",2.0,pathology,cardiovascular pathology,light microscopy,brightfield microscopy,none
989,domain_1,A microscopy image frequently studied in {class}.,"['A microscopy image frequently studied in ophthalmology.', 'A microscopy image frequently studied in dermatology.', 'A microscopy image frequently studied in radiology.', 'A microscopy image frequently studied in pathology.', 'A microscopy image frequently studied in biology.', 'none of the above']",358c19ea-bc9f-4d03-807b-53194159206e,A microscopy image frequently studied in pathology.,3,"{'pred': [3], 'probs': [[5.702406997443177e-05, 0.0046842750161886215, 0.01917322538793087, 0.6835622787475586, 0.2921684980392456, 0.00035473989555612206]], 'pred_prompt': ['A microscopy image frequently studied in pathology.']}",2.0,pathology,cardiovascular pathology,light microscopy,brightfield microscopy,none
990,stain_0,A micrograph stained with {class}.,"['A micrograph stained with synthetic.', 'A micrograph stained with IHC(Red).', 'A micrograph stained with Toluidine Blue.', 'A micrograph stained with Giemsa.', 'A micrograph stained with H&E.', 'none of the above']",358c19ea-bc9f-4d03-807b-53194159206e,A micrograph stained with H&E.,4,"{'pred': [4], 'probs': [[0.003614694345742464, 0.03748801723122597, 0.0010135933989658952, 0.0024098167195916176, 0.9554591178894043, 1.4695485333504621e-05]], 'pred_prompt': ['A micrograph stained with H&E.']}",2.0,pathology,cardiovascular pathology,light microscopy,brightfield microscopy,none
991,stain_1,A microscopy image stained with {class}.,"['A microscopy image stained with synthetic.', 'A microscopy image stained with IHC(Red).', 'A microscopy image stained with Toluidine Blue.', 'A microscopy image stained with Giemsa.', 'A microscopy image stained with H&E.', 'none of the above']",358c19ea-bc9f-4d03-807b-53194159206e,A microscopy image stained with H&E.,4,"{'pred': [4], 'probs': [[0.0013647960731759667, 0.029610037803649902, 0.0004425253137014806, 0.0009246797999367118, 0.9676465392112732, 1.147180864791153e-05]], 'pred_prompt': ['A microscopy image stained with H&E.']}",2.0,pathology,cardiovascular pathology,light microscopy,brightfield microscopy,none
992,modality_0,A micrograph acquired through {class}.,"['A micrograph acquired through light microscopy.', 'A micrograph acquired through electron microscopy.', 'A micrograph acquired through fluorescence microscopy.', 'none of the above']",0fd03c8c-0bb3-4106-9d76-05de3ddcdf3a,A micrograph acquired through light microscopy.,0,"{'pred': [0], 'probs': [[0.8724917769432068, 0.07258525490760803, 0.006366390734910965, 0.048556551337242126]], 'pred_prompt': ['A micrograph acquired through light microscopy.']}",2.0,pathology,cardiovascular pathology,light microscopy,brightfield microscopy,none
993,modality_1,A microscopy image obtained through {class}.,"['A microscopy image obtained through light microscopy.', 'A microscopy image obtained through electron microscopy.', 'A microscopy image obtained through fluorescence microscopy.', 'none of the above']",0fd03c8c-0bb3-4106-9d76-05de3ddcdf3a,A microscopy image obtained through light microscopy.,0,"{'pred': [0], 'probs': [[0.9291443824768066, 0.06774748116731644, 0.0018396240193396807, 0.0012684480752795935]], 'pred_prompt': ['A microscopy image obtained through light microscopy.']}",2.0,pathology,cardiovascular pathology,light microscopy,brightfield microscopy,none
994,submodality_0,A micrograph acquired through {class}.,"['A micrograph acquired through differential interference contrast microscopy.', 'A micrograph acquired through polarized light microscopy.', 'A micrograph acquired through phase contrast microscopy.', 'A micrograph acquired through mixed.', 'A micrograph acquired through brightfield microscopy.', 'none of the above']",0fd03c8c-0bb3-4106-9d76-05de3ddcdf3a,A micrograph acquired through brightfield microscopy.,4,"{'pred': [1], 'probs': [[0.02553851157426834, 0.859581708908081, 0.07082586735486984, 0.0021748824510723352, 0.040968045592308044, 0.0009109402890317142]], 'pred_prompt': ['A micrograph acquired through polarized light microscopy.']}",2.0,pathology,cardiovascular pathology,light microscopy,brightfield microscopy,none
995,submodality_1,A microscopy image obtained through {class}.,"['A microscopy image obtained through differential interference contrast microscopy.', 'A microscopy image obtained through polarized light microscopy.', 'A microscopy image obtained through phase contrast microscopy.', 'A microscopy image obtained through mixed.', 'A microscopy image obtained through brightfield microscopy.', 'none of the above']",0fd03c8c-0bb3-4106-9d76-05de3ddcdf3a,A microscopy image obtained through brightfield microscopy.,4,"{'pred': [1], 'probs': [[0.05142233148217201, 0.6083537936210632, 0.22121672332286835, 0.0003593970905058086, 0.11842186003923416, 0.00022591359447687864]], 'pred_prompt': ['A microscopy image obtained through polarized light microscopy.']}",2.0,pathology,cardiovascular pathology,light microscopy,brightfield microscopy,none
996,domain_0,"A micrograph, typically studied in {class}.","['A micrograph, typically studied in dermatology.', 'A micrograph, typically studied in radiology.', 'A micrograph, typically studied in pathology.', 'A micrograph, typically studied in ophthalmology.', 'A micrograph, typically studied in cytology.', 'none of the above']",0fd03c8c-0bb3-4106-9d76-05de3ddcdf3a,"A micrograph, typically studied in pathology.",2,"{'pred': [2], 'probs': [[2.7162259357282892e-05, 0.12000193446874619, 0.8799600601196289, 1.2366480177661288e-06, 3.5001171454496216e-06, 6.208446848177118e-06]], 'pred_prompt': ['A micrograph, typically studied in pathology.']}",2.0,pathology,cardiovascular pathology,light microscopy,brightfield microscopy,none
997,domain_1,A microscopy image frequently studied in {class}.,"['A microscopy image frequently studied in dermatology.', 'A microscopy image frequently studied in radiology.', 'A microscopy image frequently studied in pathology.', 'A microscopy image frequently studied in ophthalmology.', 'A microscopy image frequently studied in cytology.', 'none of the above']",0fd03c8c-0bb3-4106-9d76-05de3ddcdf3a,A microscopy image frequently studied in pathology.,2,"{'pred': [2], 'probs': [[0.0009058894938789308, 0.03907453641295433, 0.9572203159332275, 4.0406055632047355e-05, 0.002641413826495409, 0.00011738670582417399]], 'pred_prompt': ['A microscopy image frequently studied in pathology.']}",2.0,pathology,cardiovascular pathology,light microscopy,brightfield microscopy,none
998,stain_0,A micrograph stained with {class}.,"['A micrograph stained with Toluidine Blue.', 'A micrograph stained with Ziehl-Neelsen.', 'A micrograph stained with H&E.', 'A micrograph stained with Papanicolaou.', 'A micrograph stained with IHC(Red).', 'none of the above']",0fd03c8c-0bb3-4106-9d76-05de3ddcdf3a,A micrograph stained with H&E.,2,"{'pred': [2], 'probs': [[0.0001422333443770185, 6.780675903428346e-06, 0.977989137172699, 2.4969691025944485e-07, 0.02185945026576519, 2.155698894057423e-06]], 'pred_prompt': ['A micrograph stained with H&E.']}",2.0,pathology,cardiovascular pathology,light microscopy,brightfield microscopy,none
999,stain_1,A microscopy image stained with {class}.,"['A microscopy image stained with Toluidine Blue.', 'A microscopy image stained with Ziehl-Neelsen.', 'A microscopy image stained with H&E.', 'A microscopy image stained with Papanicolaou.', 'A microscopy image stained with IHC(Red).', 'none of the above']",0fd03c8c-0bb3-4106-9d76-05de3ddcdf3a,A microscopy image stained with H&E.,2,"{'pred': [2], 'probs': [[6.989012035774067e-05, 3.5240605029684957e-06, 0.9767885208129883, 3.4129325854337367e-07, 0.023136142641305923, 1.5732010751889902e-06]], 'pred_prompt': ['A microscopy image stained with H&E.']}",2.0,pathology,cardiovascular pathology,light microscopy,brightfield microscopy,none
1000,modality_0,A micrograph acquired through {class}.,"['A micrograph acquired through fluorescence microscopy.', 'A micrograph acquired through electron microscopy.', 'A micrograph acquired through light microscopy.', 'none of the above']",37d20061-2cf0-483e-bf74-a1dadb38eebd,A micrograph acquired through light microscopy.,2,"{'pred': [2], 'probs': [[0.01246378943324089, 0.04778806492686272, 0.706697404384613, 0.23305074870586395]], 'pred_prompt': ['A micrograph acquired through light microscopy.']}",2.0,pathology,cardiovascular pathology,light microscopy,brightfield microscopy,none
1001,modality_1,A microscopy image obtained through {class}.,"['A microscopy image obtained through fluorescence microscopy.', 'A microscopy image obtained through electron microscopy.', 'A microscopy image obtained through light microscopy.', 'none of the above']",37d20061-2cf0-483e-bf74-a1dadb38eebd,A microscopy image obtained through light microscopy.,2,"{'pred': [2], 'probs': [[0.0012815406080335379, 0.0612214133143425, 0.9337897896766663, 0.0037072065751999617]], 'pred_prompt': ['A microscopy image obtained through light microscopy.']}",2.0,pathology,cardiovascular pathology,light microscopy,brightfield microscopy,none
1002,submodality_0,A micrograph acquired through {class}.,"['A micrograph acquired through darkfield microscopy.', 'A micrograph acquired through brightfield microscopy.', 'A micrograph acquired through polarized light microscopy.', 'A micrograph acquired through synthetic.', 'A micrograph acquired through phase contrast microscopy.', 'none of the above']",37d20061-2cf0-483e-bf74-a1dadb38eebd,A micrograph acquired through brightfield microscopy.,1,"{'pred': [2], 'probs': [[0.00025762259610928595, 0.09452831745147705, 0.6391218900680542, 8.280021575046703e-05, 0.24746836721897125, 0.018541021272540092]], 'pred_prompt': ['A micrograph acquired through polarized light microscopy.']}",2.0,pathology,cardiovascular pathology,light microscopy,brightfield microscopy,none
1003,submodality_1,A microscopy image obtained through {class}.,"['A microscopy image obtained through darkfield microscopy.', 'A microscopy image obtained through brightfield microscopy.', 'A microscopy image obtained through polarized light microscopy.', 'A microscopy image obtained through synthetic.', 'A microscopy image obtained through phase contrast microscopy.', 'none of the above']",37d20061-2cf0-483e-bf74-a1dadb38eebd,A microscopy image obtained through brightfield microscopy.,1,"{'pred': [4], 'probs': [[0.00038653338560834527, 0.2022983580827713, 0.289440393447876, 6.653659511357546e-05, 0.504688560962677, 0.0031196230556815863]], 'pred_prompt': ['A microscopy image obtained through phase contrast microscopy.']}",2.0,pathology,cardiovascular pathology,light microscopy,brightfield microscopy,none
1004,domain_0,"A micrograph, typically studied in {class}.","['A micrograph, typically studied in dermatology.', 'A micrograph, typically studied in ophthalmology.', 'A micrograph, typically studied in radiology.', 'A micrograph, typically studied in biology.', 'A micrograph, typically studied in pathology.', 'none of the above']",37d20061-2cf0-483e-bf74-a1dadb38eebd,"A micrograph, typically studied in pathology.",4,"{'pred': [4], 'probs': [[0.00041134905768558383, 3.114625314992736e-06, 0.060885876417160034, 0.03256469592452049, 0.9060888886451721, 4.606782385963015e-05]], 'pred_prompt': ['A micrograph, typically studied in pathology.']}",2.0,pathology,cardiovascular pathology,light microscopy,brightfield microscopy,none
