,question_class,questions,image_id,correct_answer,correct_idx,model_answers,microns_per_pixel,domain,subdomain,modality,submodality,normal_or_abnormal
499,submodality,"['What is the most likely microscopy submodality used to acquire this image? mixed', 'What is the most likely microscopy submodality used to acquire this image? polarized light microscopy', 'What is the most likely microscopy submodality used to acquire this image? brightfield microscopy', 'What is the most likely microscopy submodality used to acquire this image? phase contrast microscopy', 'What is the most likely microscopy submodality used to acquire this image? synthetic', 'What is the most likely microscopy submodality used to acquire this image? none of the above']",cacbbf37-b264-4162-bf3b-e2cf678ffa80,brightfield microscopy,2,"{'pred': [2], 'probs': [[0.01278392132371664, 0.05769360065460205, 0.8790334463119507, 0.0034274363424628973, 0.012501342222094536, 0.03456026315689087]], 'pred_prompt': ['What is the most likely microscopy submodality used to acquire this image? brightfield microscopy']}",2.0,pathology,cardiovascular pathology,light microscopy,brightfield microscopy,none
500,domain,"['What is the most likely field of study this micrograph would be used for? dermatology', 'What is the most likely field of study this micrograph would be used for? cytology', 'What is the most likely field of study this micrograph would be used for? pathology', 'What is the most likely field of study this micrograph would be used for? radiology', 'What is the most likely field of study this micrograph would be used for? biology', 'What is the most likely field of study this micrograph would be used for? none of the above']",211fb66a-4f76-4c26-b899-922fce75a0ac,pathology,2,"{'pred': [2], 'probs': [[4.879850530414842e-05, 0.00045908300671726465, 0.7750381827354431, 0.00026737141888588667, 0.05676703900098801, 0.16741950809955597]], 'pred_prompt': ['What is the most likely field of study this micrograph would be used for? pathology']}",2.0,pathology,cardiovascular pathology,light microscopy,brightfield microscopy,none
501,modality,"['What is the most likely microscopy modality used to acquire this image? light microscopy', 'What is the most likely microscopy modality used to acquire this image? fluorescence microscopy', 'What is the most likely microscopy modality used to acquire this image? electron microscopy', 'What is the most likely microscopy modality used to acquire this image? none of the above']",211fb66a-4f76-4c26-b899-922fce75a0ac,light microscopy,0,"{'pred': [0], 'probs': [[0.9848533868789673, 0.00012161511403974146, 0.00040555617306381464, 0.014619417488574982]], 'pred_prompt': ['What is the most likely microscopy modality used to acquire this image? light microscopy']}",2.0,pathology,cardiovascular pathology,light microscopy,brightfield microscopy,none
502,stain,"['What is the most likely technique used to stain this micrograph? Congo Red', 'What is the most likely technique used to stain this micrograph? Alcian Blue', 'What is the most likely technique used to stain this micrograph? H&E', 'What is the most likely technique used to stain this micrograph? Papanicolaou', 'What is the most likely technique used to stain this micrograph? Gram', 'What is the most likely technique used to stain this micrograph? none of the above']",211fb66a-4f76-4c26-b899-922fce75a0ac,H&E,2,"{'pred': [5], 'probs': [[0.0010016888845711946, 0.014506077393889427, 0.44238632917404175, 4.0789294871501625e-05, 0.000189881247933954, 0.5418752431869507]], 'pred_prompt': ['What is the most likely technique used to stain this micrograph? none of the above']}",2.0,pathology,cardiovascular pathology,light microscopy,brightfield microscopy,none
503,subdomain,"['What is the most likely subfield of study this micrograph would be used for? breast pathology', 'What is the most likely subfield of study this micrograph would be used for? oral pathology', 'What is the most likely subfield of study this micrograph would be used for? dermatopathology', 'What is the most likely subfield of study this micrograph would be used for? cardiovascular pathology', 'What is the most likely subfield of study this micrograph would be used for? neuropathology', 'What is the most likely subfield of study this micrograph would be used for? none of the above']",211fb66a-4f76-4c26-b899-922fce75a0ac,cardiovascular pathology,3,"{'pred': [3], 'probs': [[0.012599801644682884, 0.0014544242294505239, 0.4052794575691223, 0.5549665689468384, 0.0008756553870625794, 0.024824079126119614]], 'pred_prompt': ['What is the most likely subfield of study this micrograph would be used for? cardiovascular pathology']}",2.0,pathology,cardiovascular pathology,light microscopy,brightfield microscopy,none
504,submodality,"['What is the most likely microscopy submodality used to acquire this image? darkfield microscopy', 'What is the most likely microscopy submodality used to acquire this image? brightfield microscopy', 'What is the most likely microscopy submodality used to acquire this image? synthetic', 'What is the most likely microscopy submodality used to acquire this image? phase contrast microscopy', 'What is the most likely microscopy submodality used to acquire this image? polarized light microscopy', 'What is the most likely microscopy submodality used to acquire this image? none of the above']",211fb66a-4f76-4c26-b899-922fce75a0ac,brightfield microscopy,1,"{'pred': [4], 'probs': [[0.0013106513069942594, 0.13365156948566437, 0.0003640581853687763, 0.0040445588529109955, 0.8575512766838074, 0.0030778772197663784]], 'pred_prompt': ['What is the most likely microscopy submodality used to acquire this image? polarized light microscopy']}",2.0,pathology,cardiovascular pathology,light microscopy,brightfield microscopy,none
505,domain,"['What is the most likely field of study this micrograph would be used for? pathology', 'What is the most likely field of study this micrograph would be used for? biology', 'What is the most likely field of study this micrograph would be used for? dermatology', 'What is the most likely field of study this micrograph would be used for? radiology', 'What is the most likely field of study this micrograph would be used for? cytology', 'What is the most likely field of study this micrograph would be used for? none of the above']",724fda83-16c1-4cbc-b82f-a4f731269d5b,pathology,0,"{'pred': [0], 'probs': [[0.7818805575370789, 0.14025887846946716, 3.234627365600318e-05, 0.0004712150548584759, 0.0006321570836007595, 0.07672487944364548]], 'pred_prompt': ['What is the most likely field of study this micrograph would be used for? pathology']}",2.0,pathology,cardiovascular pathology,light microscopy,brightfield microscopy,none
506,modality,"['What is the most likely microscopy modality used to acquire this image? fluorescence microscopy', 'What is the most likely microscopy modality used to acquire this image? light microscopy', 'What is the most likely microscopy modality used to acquire this image? electron microscopy', 'What is the most likely microscopy modality used to acquire this image? none of the above']",724fda83-16c1-4cbc-b82f-a4f731269d5b,light microscopy,1,"{'pred': [1], 'probs': [[0.00011502952838782221, 0.9268624186515808, 0.019561495631933212, 0.05346114560961723]], 'pred_prompt': ['What is the most likely microscopy modality used to acquire this image? light microscopy']}",2.0,pathology,cardiovascular pathology,light microscopy,brightfield microscopy,none
507,stain,"['What is the most likely technique used to stain this micrograph? H&E', 'What is the most likely technique used to stain this micrograph? synthetic', 'What is the most likely technique used to stain this micrograph? Gram', 'What is the most likely technique used to stain this micrograph? None', 'What is the most likely technique used to stain this micrograph? IHC(Red)', 'What is the most likely technique used to stain this micrograph? none of the above']",724fda83-16c1-4cbc-b82f-a4f731269d5b,H&E,0,"{'pred': [1], 'probs': [[0.07572348415851593, 0.8412196636199951, 5.813779716845602e-05, 0.008598169311881065, 0.01887921802699566, 0.055521294474601746]], 'pred_prompt': ['What is the most likely technique used to stain this micrograph? synthetic']}",2.0,pathology,cardiovascular pathology,light microscopy,brightfield microscopy,none
508,subdomain,"['What is the most likely subfield of study this micrograph would be used for? cardiovascular pathology', 'What is the most likely subfield of study this micrograph would be used for? dermatopathology', 'What is the most likely subfield of study this micrograph would be used for? breast pathology', 'What is the most likely subfield of study this micrograph would be used for? nephropathology', 'What is the most likely subfield of study this micrograph would be used for? ophthalmic pathology', 'What is the most likely subfield of study this micrograph would be used for? none of the above']",724fda83-16c1-4cbc-b82f-a4f731269d5b,cardiovascular pathology,0,"{'pred': [0], 'probs': [[0.6414981484413147, 0.08185968548059464, 0.0028577365446835756, 0.1992696076631546, 6.893988029332832e-05, 0.07444599270820618]], 'pred_prompt': ['What is the most likely subfield of study this micrograph would be used for? cardiovascular pathology']}",2.0,pathology,cardiovascular pathology,light microscopy,brightfield microscopy,none
